tipoCurto,n,m1,m2,m3,A_I800,B_I800,C_I800,A_I800A,B_I800A,C_I800A,A_V802,B_V802,C_V802,A_V802A,B_V802A,C_V802A,A_V806,B_V806,C_V806,A_V806A,B_V806A,C_V806A,A_V808,B_V808,C_V808,A_V808A,B_V808A,C_V808A,A_V812,B_V812,C_V812,A_V812A,B_V812A,C_V812A,A_V814,B_V814,C_V814,A_V814A,B_V814A,C_V814A,A_V816,B_V816,C_V816,A_V816A,B_V816A,C_V816A,A_V818,B_V818,C_V818,A_V818A,B_V818A,C_V818A,A_V820,B_V820,C_V820,A_V820A,B_V820A,C_V820A,A_V822,B_V822,C_V822,A_V822A,B_V822A,C_V822A,A_V824,B_V824,C_V824,A_V824A,B_V824A,C_V824A,A_V828,B_V828,C_V828,A_V828A,B_V828A,C_V828A,A_V830,B_V830,C_V830,A_V830A,B_V830A,C_V830A,A_V832,B_V832,C_V832,A_V832A,B_V832A,C_V832A,A_V850,B_V850,C_V850,A_V850A,B_V850A,C_V850A,A_V852,B_V852,C_V852,A_V852A,B_V852A,C_V852A,A_V854,B_V854,C_V854,A_V854A,B_V854A,C_V854A,A_VRG10,B_VRG10,C_VRG10,A_VRG10A,B_VRG10A,C_VRG10A,A_VRG11,B_VRG11,C_VRG11,A_VRG11A,B_VRG11A,C_VRG11A
4,29,0.5,0.5,0.5,383.834096,414.069728,335.129415,-0.447452603,-2.70649969,1.47499991,21087.9575,21065.5505,21119.5168,-0.00235935466,-2.09483635,2.09426792,20914.1772,20877.8191,20967.4891,-0.00398751915,-2.09514176,2.09419165,17683.696,17397.1847,18143.3643,-0.0402144458,-2.10179043,2.09303136,13966.4054,13367.0939,14846.5008,-0.103440843,-2.11284279,2.09166091,10967.521,10349.6013,12127.0931,-0.170097074,-2.13799724,2.09028735,12024.9004,10952.4578,12849.7013,-0.170674795,-2.1375573,2.0907205,6665.95288,4391.87517,5643.21764,-2.65686811,1.47980965,-0.22655859,1735.78517,1913.39304,1904.25278,-2.94911364,1.28658448,-0.911006568,1399.42843,1723.60723,1687.48384,-3.02128272,1.24494948,-1.05141796,11914.7516,10844.2461,12733.0254,-0.173102198,-2.14128079,2.08643503,11905.6333,10836.2872,12723.7605,-0.173318658,-2.14158434,2.08609386,11685.1735,10642.0911,12499.7032,-0.178561049,-2.14904576,2.07769449,12417.6476,11226,13232.556,-0.188109199,-2.16343987,2.06167268,12063.0074,10995.1309,12883.8984,-0.170111536,-2.13798641,2.090301,11288.8583,10322.8311,12098.4264,-0.188107057,-2.16343652,2.06167637,11679.8324,10637.2465,12494.2232,-0.1786964,-2.14923637,2.07748232,12064.2723,10996.4508,12885.0359,-0.17009706,-2.1379972,2.09028738,12417.7441,11226.0788,13232.6538,-0.188107057,-2.16343652,2.06167637
5,30,0.5,0.5,0.5,383.834096,414.069728,335.129415,-0.447452603,-2.70649969,1.47499991,21087.9575,21065.5505,21119.5168,-0.00235935466,-2.09483635,2.09426792,20914.1772,20877.8191,20967.4891,-0.00398751915,-2.09514176,2.09419165,17683.696,17397.1847,18143.3643,-0.0402144458,-2.10179043,2.09303136,13966.4054,13367.0939,14846.5008,-0.103440843,-2.11284279,2.09166091,10967.521,10349.6013,12127.0931,-0.170097074,-2.13799724,2.09028735,12024.9004,10952.4578,12849.7013,-0.170674795,-2.1375573,2.0907205,6665.95288,4391.87517,5643.21764,-2.65686811,1.47980965,-0.22655859,1735.78517,1913.39304,1904.25278,-2.94911364,1.28658448,-0.911006568,1399.42843,1723.60723,1687.48384,-3.02128272,1.24494948,-1.05141796,11914.7516,10844.2461,12733.0254,-0.173102198,-2.14128079,2.08643503,11905.6333,10836.2872,12723.7605,-0.173318658,-2.14158434,2.08609386,11685.1735,10642.0911,12499.7032,-0.178561049,-2.14904576,2.07769449,12417.6476,11226,13232.556,-0.188109199,-2.16343987,2.06167268,12063.0074,10995.1309,12883.8984,-0.170111536,-2.13798641,2.090301,11288.8583,10322.8311,12098.4264,-0.188107057,-2.16343652,2.06167637,11679.8324,10637.2465,12494.2232,-0.1786964,-2.14923637,2.07748232,12064.2723,10996.4508,12885.0359,-0.17009706,-2.1379972,2.09028738,12417.7441,11226.0788,13232.6538,-0.188107057,-2.16343652,2.06167637
1,31,0.6,0.5,0.5,383.142445,413.09317,334.879386,-0.448164532,-2.70586328,1.4758022,21088.3898,21066.2122,21119.6965,-0.00234595609,-2.09484404,2.09425899,20914.8982,20878.9241,20967.7894,-0.00396489225,-2.09515467,2.09417664,17689.6533,17406.5617,18145.9128,-0.0399752347,-2.10191782,2.09288464,13977.9082,13386.1417,14851.6732,-0.102774047,-2.11316259,2.09129835,10982.9146,10376.2644,12134.5908,-0.168849576,-2.1385063,2.08965786,12041.8905,10980.8859,12857.6865,-0.169418967,-2.1380731,2.09008643,6663.3324,4393.92044,5642.35541,-2.65579813,1.48107377,-0.226130496,1735.10278,1914.35457,1904.32446,-2.94804364,1.28753484,-0.910735957,1398.87828,1724.48435,1687.63407,-3.02021275,1.24585006,-1.05115202,11931.6222,10872.3891,12740.9529,-0.171845182,-2.14179612,2.08579865,11922.4938,10864.4091,12731.6831,-0.172061555,-2.1420996,2.0854573,11701.7911,10669.6981,12507.5078,-0.17730172,-2.14955955,2.07705336,12435.4321,11255.0525,13240.8415,-0.186843366,-2.16394802,2.06102306,12079.9423,11023.4635,12891.8654,-0.168863787,-2.13849567,2.08967136,11305.0261,10349.5462,12106.0017,-0.18684123,-2.16394467,2.06102676,11696.4441,10664.8406,12502.0249,-0.17743702,-2.14975013,2.07684107,12081.2054,11024.7803,12893.0022,-0.168849559,-2.13850625,2.08965789,12435.5287,11255.1315,13240.9392,-0.186841231,-2.16394467,2.06102675
2,32,0.6,0.5,0.5,383.142445,413.09317,334.879386,-0.448164532,-2.70586328,1.4758022,21088.3898,21066.2122,21119.6965,-0.00234595609,-2.09484404,2.09425899,20914.8982,20878.9241,20967.7894,-0.00396489225,-2.09515467,2.09417664,17689.6533,17406.5617,18145.9128,-0.0399752347,-2.10191782,2.09288464,13977.9082,13386.1417,14851.6732,-0.102774047,-2.11316259,2.09129835,10982.9146,10376.2644,12134.5908,-0.168849576,-2.1385063,2.08965786,12041.8905,10980.8859,12857.6865,-0.169418967,-2.1380731,2.09008643,6663.3324,4393.92044,5642.35541,-2.65579813,1.48107377,-0.226130496,1735.10278,1914.35457,1904.32446,-2.94804364,1.28753484,-0.910735957,1398.87828,1724.48435,1687.63407,-3.02021275,1.24585006,-1.05115202,11931.6222,10872.3891,12740.9529,-0.171845182,-2.14179612,2.08579865,11922.4938,10864.4091,12731.6831,-0.172061555,-2.1420996,2.0854573,11701.7911,10669.6981,12507.5078,-0.17730172,-2.14955955,2.07705336,12435.4321,11255.0525,13240.8415,-0.186843366,-2.16394802,2.06102306,12079.9423,11023.4635,12891.8654,-0.168863787,-2.13849567,2.08967136,11305.0261,10349.5462,12106.0017,-0.18684123,-2.16394467,2.06102676,11696.4441,10664.8406,12502.0249,-0.17743702,-2.14975013,2.07684107,12081.2054,11024.7803,12893.0022,-0.168849559,-2.13850625,2.08965789,12435.5287,11255.1315,13240.9392,-0.186841231,-2.16394467,2.06102675
3,33,0.6,0.5,0.5,383.142445,413.09317,334.879386,-0.448164532,-2.70586328,1.4758022,21088.3898,21066.2122,21119.6965,-0.00234595609,-2.09484404,2.09425899,20914.8982,20878.9241,20967.7894,-0.00396489225,-2.09515467,2.09417664,17689.6533,17406.5617,18145.9128,-0.0399752347,-2.10191782,2.09288464,13977.9082,13386.1417,14851.6732,-0.102774047,-2.11316259,2.09129835,10982.9146,10376.2644,12134.5908,-0.168849576,-2.1385063,2.08965786,12041.8905,10980.8859,12857.6865,-0.169418967,-2.1380731,2.09008643,6663.3324,4393.92044,5642.35541,-2.65579813,1.48107377,-0.226130496,1735.10278,1914.35457,1904.32446,-2.94804364,1.28753484,-0.910735957,1398.87828,1724.48435,1687.63407,-3.02021275,1.24585006,-1.05115202,11931.6222,10872.3891,12740.9529,-0.171845182,-2.14179612,2.08579865,11922.4938,10864.4091,12731.6831,-0.172061555,-2.1420996,2.0854573,11701.7911,10669.6981,12507.5078,-0.17730172,-2.14955955,2.07705336,12435.4321,11255.0525,13240.8415,-0.186843366,-2.16394802,2.06102306,12079.9423,11023.4635,12891.8654,-0.168863787,-2.13849567,2.08967136,11305.0261,10349.5462,12106.0017,-0.18684123,-2.16394467,2.06102676,11696.4441,10664.8406,12502.0249,-0.17743702,-2.14975013,2.07684107,12081.2054,11024.7803,12893.0022,-0.168849559,-2.13850625,2.08965789,12435.5287,11255.1315,13240.9392,-0.186841231,-2.16394467,2.06102675
4,34,0.6,0.5,0.5,383.142445,413.09317,334.879386,-0.448164532,-2.70586328,1.4758022,21088.3898,21066.2122,21119.6965,-0.00234595609,-2.09484404,2.09425899,20914.8982,20878.9241,20967.7894,-0.00396489225,-2.09515467,2.09417664,17689.6533,17406.5617,18145.9128,-0.0399752347,-2.10191782,2.09288464,13977.9082,13386.1417,14851.6732,-0.102774047,-2.11316259,2.09129835,10982.9146,10376.2644,12134.5908,-0.168849576,-2.1385063,2.08965786,12041.8905,10980.8859,12857.6865,-0.169418967,-2.1380731,2.09008643,6663.3324,4393.92044,5642.35541,-2.65579813,1.48107377,-0.226130496,1735.10278,1914.35457,1904.32446,-2.94804364,1.28753484,-0.910735957,1398.87828,1724.48435,1687.63407,-3.02021275,1.24585006,-1.05115202,11931.6222,10872.3891,12740.9529,-0.171845182,-2.14179612,2.08579865,11922.4938,10864.4091,12731.6831,-0.172061555,-2.1420996,2.0854573,11701.7911,10669.6981,12507.5078,-0.17730172,-2.14955955,2.07705336,12435.4321,11255.0525,13240.8415,-0.186843366,-2.16394802,2.06102306,12079.9423,11023.4635,12891.8654,-0.168863787,-2.13849567,2.08967136,11305.0261,10349.5462,12106.0017,-0.18684123,-2.16394467,2.06102676,11696.4441,10664.8406,12502.0249,-0.17743702,-2.14975013,2.07684107,12081.2054,11024.7803,12893.0022,-0.168849559,-2.13850625,2.08965789,12435.5287,11255.1315,13240.9392,-0.186841231,-2.16394467,2.06102675
5,35,0.6,0.5,0.5,383.142445,413.09317,334.879386,-0.448164532,-2.70586328,1.4758022,21088.3898,21066.2122,21119.6965,-0.00234595609,-2.09484404,2.09425899,20914.8982,20878.9241,20967.7894,-0.00396489225,-2.09515467,2.09417664,17689.6533,17406.5617,18145.9128,-0.0399752347,-2.10191782,2.09288464,13977.9082,13386.1417,14851.6732,-0.102774047,-2.11316259,2.09129835,10982.9146,10376.2644,12134.5908,-0.168849576,-2.1385063,2.08965786,12041.8905,10980.8859,12857.6865,-0.169418967,-2.1380731,2.09008643,6663.3324,4393.92044,5642.35541,-2.65579813,1.48107377,-0.226130496,1735.10278,1914.35457,1904.32446,-2.94804364,1.28753484,-0.910735957,1398.87828,1724.48435,1687.63407,-3.02021275,1.24585006,-1.05115202,11931.6222,10872.3891,12740.9529,-0.171845182,-2.14179612,2.08579865,11922.4938,10864.4091,12731.6831,-0.172061555,-2.1420996,2.0854573,11701.7911,10669.6981,12507.5078,-0.17730172,-2.14955955,2.07705336,12435.4321,11255.0525,13240.8415,-0.186843366,-2.16394802,2.06102306,12079.9423,11023.4635,12891.8654,-0.168863787,-2.13849567,2.08967136,11305.0261,10349.5462,12106.0017,-0.18684123,-2.16394467,2.06102676,11696.4441,10664.8406,12502.0249,-0.17743702,-2.14975013,2.07684107,12081.2054,11024.7803,12893.0022,-0.168849559,-2.13850625,2.08965789,12435.5287,11255.1315,13240.9392,-0.186841231,-2.16394467,2.06102675
1,36,0.7,0.5,0.5,382.454944,412.122827,334.629965,-0.448874563,-2.7052307,1.47659802,21088.8197,21066.8698,21119.8759,-0.00233263951,-2.09485164,2.09425015,20915.6151,20880.0223,20968.089,-0.0039424045,-2.09516744,2.09416178,17695.5778,17415.8804,18148.4569,-0.0397376287,-2.10204363,2.09273937,13989.352,13405.0715,14856.8376,-0.102112365,-2.11347778,2.0909395,10998.2388,10402.7619,12142.0779,-0.167612991,-2.13900647,2.08903517,12058.8039,11009.1376,12865.6606,-0.168174155,-2.13857992,2.08945922,6660.81736,4395.98639,5641.5526,-2.65472906,1.48233097,-0.225695541,1734.44787,1915.32197,1904.41071,-2.94697459,1.28848279,-0.910456778,1398.3503,1725.36632,1687.79584,-3.01914369,1.24674891,-1.05087756,11948.4165,10900.3573,12748.8693,-0.170599189,-2.14230245,2.08516914,11939.2781,10892.3564,12739.5946,-0.170815483,-2.14260588,2.0848276,11718.3336,10697.1337,12515.3012,-0.176053454,-2.15006437,2.07641914,12453.1361,11283.9247,13249.1151,-0.185588693,-2.16444728,2.06038043,12096.8007,11051.6201,12899.8211,-0.167626954,-2.13899605,2.08904852,11321.1207,10376.0956,12113.5661,-0.185586555,-2.16444393,2.06038412,11712.9807,10692.2635,12509.8156,-0.176188704,-2.15025492,2.07620675,12098.0619,11052.9339,12900.9572,-0.167612969,-2.13900643,2.0890352,12453.2327,11284.0039,13249.2129,-0.185586553,-2.16444392,2.06038412
2,37,0.7,0.5,0.5,382.454944,412.122827,334.629965,-0.448874563,-2.7052307,1.47659802,21088.8197,21066.8698,21119.8759,-0.00233263951,-2.09485164,2.09425015,20915.6151,20880.0223,20968.089,-0.0039424045,-2.09516744,2.09416178,17695.5778,17415.8804,18148.4569,-0.0397376287,-2.10204363,2.09273937,13989.352,13405.0715,14856.8376,-0.102112365,-2.11347778,2.0909395,10998.2388,10402.7619,12142.0779,-0.167612991,-2.13900647,2.08903517,12058.8039,11009.1376,12865.6606,-0.168174155,-2.13857992,2.08945922,6660.81736,4395.98639,5641.5526,-2.65472906,1.48233097,-0.225695541,1734.44787,1915.32197,1904.41071,-2.94697459,1.28848279,-0.910456778,1398.3503,1725.36632,1687.79584,-3.01914369,1.24674891,-1.05087756,11948.4165,10900.3573,12748.8693,-0.170599189,-2.14230245,2.08516914,11939.2781,10892.3564,12739.5946,-0.170815483,-2.14260588,2.0848276,11718.3336,10697.1337,12515.3012,-0.176053454,-2.15006437,2.07641914,12453.1361,11283.9247,13249.1151,-0.185588693,-2.16444728,2.06038043,12096.8007,11051.6201,12899.8211,-0.167626954,-2.13899605,2.08904852,11321.1207,10376.0956,12113.5661,-0.185586555,-2.16444393,2.06038412,11712.9807,10692.2635,12509.8156,-0.176188704,-2.15025492,2.07620675,12098.0619,11052.9339,12900.9572,-0.167612969,-2.13900643,2.0890352,12453.2327,11284.0039,13249.2129,-0.185586553,-2.16444392,2.06038412
3,38,0.7,0.5,0.5,382.454944,412.122827,334.629965,-0.448874563,-2.7052307,1.47659802,21088.8197,21066.8698,21119.8759,-0.00233263951,-2.09485164,2.09425015,20915.6151,20880.0223,20968.089,-0.0039424045,-2.09516744,2.09416178,17695.5778,17415.8804,18148.4569,-0.0397376287,-2.10204363,2.09273937,13989.352,13405.0715,14856.8376,-0.102112365,-2.11347778,2.0909395,10998.2388,10402.7619,12142.0779,-0.167612991,-2.13900647,2.08903517,12058.8039,11009.1376,12865.6606,-0.168174155,-2.13857992,2.08945922,6660.81736,4395.98639,5641.5526,-2.65472906,1.48233097,-0.225695541,1734.44787,1915.32197,1904.41071,-2.94697459,1.28848279,-0.910456778,1398.3503,1725.36632,1687.79584,-3.01914369,1.24674891,-1.05087756,11948.4165,10900.3573,12748.8693,-0.170599189,-2.14230245,2.08516914,11939.2781,10892.3564,12739.5946,-0.170815483,-2.14260588,2.0848276,11718.3336,10697.1337,12515.3012,-0.176053454,-2.15006437,2.07641914,12453.1361,11283.9247,13249.1151,-0.185588693,-2.16444728,2.06038043,12096.8007,11051.6201,12899.8211,-0.167626954,-2.13899605,2.08904852,11321.1207,10376.0956,12113.5661,-0.185586555,-2.16444393,2.06038412,11712.9807,10692.2635,12509.8156,-0.176188704,-2.15025492,2.07620675,12098.0619,11052.9339,12900.9572,-0.167612969,-2.13900643,2.0890352,12453.2327,11284.0039,13249.2129,-0.185586553,-2.16444392,2.06038412
4,39,0.7,0.5,0.5,382.454944,412.122827,334.629965,-0.448874563,-2.7052307,1.47659802,21088.8197,21066.8698,21119.8759,-0.00233263951,-2.09485164,2.09425015,20915.6151,20880.0223,20968.089,-0.0039424045,-2.09516744,2.09416178,17695.5778,17415.8804,18148.4569,-0.0397376287,-2.10204363,2.09273937,13989.352,13405.0715,14856.8376,-0.102112365,-2.11347778,2.0909395,10998.2388,10402.7619,12142.0779,-0.167612991,-2.13900647,2.08903517,12058.8039,11009.1376,12865.6606,-0.168174155,-2.13857992,2.08945922,6660.81736,4395.98639,5641.5526,-2.65472906,1.48233097,-0.225695541,1734.44787,1915.32197,1904.41071,-2.94697459,1.28848279,-0.910456778,1398.3503,1725.36632,1687.79584,-3.01914369,1.24674891,-1.05087756,11948.4165,10900.3573,12748.8693,-0.170599189,-2.14230245,2.08516914,11939.2781,10892.3564,12739.5946,-0.170815483,-2.14260588,2.0848276,11718.3336,10697.1337,12515.3012,-0.176053454,-2.15006437,2.07641914,12453.1361,11283.9247,13249.1151,-0.185588693,-2.16444728,2.06038043,12096.8007,11051.6201,12899.8211,-0.167626954,-2.13899605,2.08904852,11321.1207,10376.0956,12113.5661,-0.185586555,-2.16444393,2.06038412,11712.9807,10692.2635,12509.8156,-0.176188704,-2.15025492,2.07620675,12098.0619,11052.9339,12900.9572,-0.167612969,-2.13900643,2.0890352,12453.2327,11284.0039,13249.2129,-0.185586553,-2.16444392,2.06038412
5,40,0.7,0.5,0.5,382.454944,412.122827,334.629965,-0.448874563,-2.7052307,1.47659802,21088.8197,21066.8698,21119.8759,-0.00233263951,-2.09485164,2.09425015,20915.6151,20880.0223,20968.089,-0.0039424045,-2.09516744,2.09416178,17695.5778,17415.8804,18148.4569,-0.0397376287,-2.10204363,2.09273937,13989.352,13405.0715,14856.8376,-0.102112365,-2.11347778,2.0909395,10998.2388,10402.7619,12142.0779,-0.167612991,-2.13900647,2.08903517,12058.8039,11009.1376,12865.6606,-0.168174155,-2.13857992,2.08945922,6660.81736,4395.98639,5641.5526,-2.65472906,1.48233097,-0.225695541,1734.44787,1915.32197,1904.41071,-2.94697459,1.28848279,-0.910456778,1398.3503,1725.36632,1687.79584,-3.01914369,1.24674891,-1.05087756,11948.4165,10900.3573,12748.8693,-0.170599189,-2.14230245,2.08516914,11939.2781,10892.3564,12739.5946,-0.170815483,-2.14260588,2.0848276,11718.3336,10697.1337,12515.3012,-0.176053454,-2.15006437,2.07641914,12453.1361,11283.9247,13249.1151,-0.185588693,-2.16444728,2.06038043,12096.8007,11051.6201,12899.8211,-0.167626954,-2.13899605,2.08904852,11321.1207,10376.0956,12113.5661,-0.185586555,-2.16444393,2.06038412,11712.9807,10692.2635,12509.8156,-0.176188704,-2.15025492,2.07620675,12098.0619,11052.9339,12900.9572,-0.167612969,-2.13900643,2.0890352,12453.2327,11284.0039,13249.2129,-0.185586553,-2.16444392,2.06038412
1,41,0.8,0.5,0.5,381.771566,411.158673,334.381149,-0.449582652,-2.70460192,1.4773874,21089.2471,21067.5232,21120.055,-0.00231940474,-2.09485915,2.0942414,20916.3279,20881.1135,20968.3881,-0.00392005546,-2.09518006,2.09414706,17701.4698,17425.1411,18150.9964,-0.0395016285,-2.10216789,2.09259554,14000.7374,13423.8842,14861.9939,-0.101455755,-2.11378845,2.09058435,11013.4936,10429.0945,12149.5539,-0.166387215,-2.13949797,2.08841922,12075.6409,11037.2136,12873.623,-0.166940249,-2.13907792,2.08883881,6658.40716,4398.07297,5640.80943,-2.65366095,1.48358131,-0.225253754,1733.82027,1916.2952,1904.5113,-2.94590647,1.28942836,-0.910169017,1397.84429,1726.25309,1687.96923,-3.01807558,1.24764608,-1.05059458,11965.1351,10928.1518,12756.7743,-0.169364137,-2.14279998,2.08454644,11955.9867,10920.13,12747.4945,-0.16958034,-2.14310334,2.08420473,11734.8013,10724.3986,12523.0833,-0.174816159,-2.15056041,2.07579178,12470.7598,11312.6172,13257.3766,-0.18434507,-2.16493783,2.05974472,12113.583,11079.6015,12907.7651,-0.166400943,-2.13948773,2.08843243,11337.1424,10402.4796,12121.1196,-0.184342934,-2.16493447,2.05974842,11729.4425,10719.5157,12517.5947,-0.174951353,-2.15075093,2.07557928,12114.8423,11080.9123,12908.9005,-0.166387204,-2.13949793,2.08841925,12470.8566,11312.6966,13257.4745,-0.184342931,-2.16493448,2.05974842
2,42,0.8,0.5,0.5,381.771566,411.158673,334.381149,-0.449582652,-2.70460192,1.4773874,21089.2471,21067.5232,21120.055,-0.00231940474,-2.09485915,2.0942414,20916.3279,20881.1135,20968.3881,-0.00392005546,-2.09518006,2.09414706,17701.4698,17425.1411,18150.9964,-0.0395016285,-2.10216789,2.09259554,14000.7374,13423.8842,14861.9939,-0.101455755,-2.11378845,2.09058435,11013.4936,10429.0945,12149.5539,-0.166387215,-2.13949797,2.08841922,12075.6409,11037.2136,12873.623,-0.166940249,-2.13907792,2.08883881,6658.40716,4398.07297,5640.80943,-2.65366095,1.48358131,-0.225253754,1733.82027,1916.2952,1904.5113,-2.94590647,1.28942836,-0.910169017,1397.84429,1726.25309,1687.96923,-3.01807558,1.24764608,-1.05059458,11965.1351,10928.1518,12756.7743,-0.169364137,-2.14279998,2.08454644,11955.9867,10920.13,12747.4945,-0.16958034,-2.14310334,2.08420473,11734.8013,10724.3986,12523.0833,-0.174816159,-2.15056041,2.07579178,12470.7598,11312.6172,13257.3766,-0.18434507,-2.16493783,2.05974472,12113.583,11079.6015,12907.7651,-0.166400943,-2.13948773,2.08843243,11337.1424,10402.4796,12121.1196,-0.184342934,-2.16493447,2.05974842,11729.4425,10719.5157,12517.5947,-0.174951353,-2.15075093,2.07557928,12114.8423,11080.9123,12908.9005,-0.166387204,-2.13949793,2.08841925,12470.8566,11312.6966,13257.4745,-0.184342931,-2.16493448,2.05974842
3,43,0.8,0.5,0.5,381.771566,411.158673,334.381149,-0.449582652,-2.70460192,1.4773874,21089.2471,21067.5232,21120.055,-0.00231940474,-2.09485915,2.0942414,20916.3279,20881.1135,20968.3881,-0.00392005546,-2.09518006,2.09414706,17701.4698,17425.1411,18150.9964,-0.0395016285,-2.10216789,2.09259554,14000.7374,13423.8842,14861.9939,-0.101455755,-2.11378845,2.09058435,11013.4936,10429.0945,12149.5539,-0.166387215,-2.13949797,2.08841922,12075.6409,11037.2136,12873.623,-0.166940249,-2.13907792,2.08883881,6658.40716,4398.07297,5640.80943,-2.65366095,1.48358131,-0.225253754,1733.82027,1916.2952,1904.5113,-2.94590647,1.28942836,-0.910169017,1397.84429,1726.25309,1687.96923,-3.01807558,1.24764608,-1.05059458,11965.1351,10928.1518,12756.7743,-0.169364137,-2.14279998,2.08454644,11955.9867,10920.13,12747.4945,-0.16958034,-2.14310334,2.08420473,11734.8013,10724.3986,12523.0833,-0.174816159,-2.15056041,2.07579178,12470.7598,11312.6172,13257.3766,-0.18434507,-2.16493783,2.05974472,12113.583,11079.6015,12907.7651,-0.166400943,-2.13948773,2.08843243,11337.1424,10402.4796,12121.1196,-0.184342934,-2.16493447,2.05974842,11729.4425,10719.5157,12517.5947,-0.174951353,-2.15075093,2.07557928,12114.8423,11080.9123,12908.9005,-0.166387204,-2.13949793,2.08841925,12470.8566,11312.6966,13257.4745,-0.184342931,-2.16493448,2.05974842
4,44,0.8,0.5,0.5,381.771566,411.158673,334.381149,-0.449582652,-2.70460192,1.4773874,21089.2471,21067.5232,21120.055,-0.00231940474,-2.09485915,2.0942414,20916.3279,20881.1135,20968.3881,-0.00392005546,-2.09518006,2.09414706,17701.4698,17425.1411,18150.9964,-0.0395016285,-2.10216789,2.09259554,14000.7374,13423.8842,14861.9939,-0.101455755,-2.11378845,2.09058435,11013.4936,10429.0945,12149.5539,-0.166387215,-2.13949797,2.08841922,12075.6409,11037.2136,12873.623,-0.166940249,-2.13907792,2.08883881,6658.40716,4398.07297,5640.80943,-2.65366095,1.48358131,-0.225253754,1733.82027,1916.2952,1904.5113,-2.94590647,1.28942836,-0.910169017,1397.84429,1726.25309,1687.96923,-3.01807558,1.24764608,-1.05059458,11965.1351,10928.1518,12756.7743,-0.169364137,-2.14279998,2.08454644,11955.9867,10920.13,12747.4945,-0.16958034,-2.14310334,2.08420473,11734.8013,10724.3986,12523.0833,-0.174816159,-2.15056041,2.07579178,12470.7598,11312.6172,13257.3766,-0.18434507,-2.16493783,2.05974472,12113.583,11079.6015,12907.7651,-0.166400943,-2.13948773,2.08843243,11337.1424,10402.4796,12121.1196,-0.184342934,-2.16493447,2.05974842,11729.4425,10719.5157,12517.5947,-0.174951353,-2.15075093,2.07557928,12114.8423,11080.9123,12908.9005,-0.166387204,-2.13949793,2.08841925,12470.8566,11312.6966,13257.4745,-0.184342931,-2.16493448,2.05974842
5,45,0.8,0.5,0.5,381.771566,411.158673,334.381149,-0.449582652,-2.70460192,1.4773874,21089.2471,21067.5232,21120.055,-0.00231940474,-2.09485915,2.0942414,20916.3279,20881.1135,20968.3881,-0.00392005546,-2.09518006,2.09414706,17701.4698,17425.1411,18150.9964,-0.0395016285,-2.10216789,2.09259554,14000.7374,13423.8842,14861.9939,-0.101455755,-2.11378845,2.09058435,11013.4936,10429.0945,12149.5539,-0.166387215,-2.13949797,2.08841922,12075.6409,11037.2136,12873.623,-0.166940249,-2.13907792,2.08883881,6658.40716,4398.07297,5640.80943,-2.65366095,1.48358131,-0.225253754,1733.82027,1916.2952,1904.5113,-2.94590647,1.28942836,-0.910169017,1397.84429,1726.25309,1687.96923,-3.01807558,1.24764608,-1.05059458,11965.1351,10928.1518,12756.7743,-0.169364137,-2.14279998,2.08454644,11955.9867,10920.13,12747.4945,-0.16958034,-2.14310334,2.08420473,11734.8013,10724.3986,12523.0833,-0.174816159,-2.15056041,2.07579178,12470.7598,11312.6172,13257.3766,-0.18434507,-2.16493783,2.05974472,12113.583,11079.6015,12907.7651,-0.166400943,-2.13948773,2.08843243,11337.1424,10402.4796,12121.1196,-0.184342934,-2.16493447,2.05974842,11729.4425,10719.5157,12517.5947,-0.174951353,-2.15075093,2.07557928,12114.8423,11080.9123,12908.9005,-0.166387204,-2.13949793,2.08841925,12470.8566,11312.6966,13257.4745,-0.184342931,-2.16493448,2.05974842
1,46,0.9,0.5,0.5,381.092272,410.200631,334.13294,-0.450288804,-2.7039769,1.47817045,21089.6722,21068.1727,21120.2337,-0.00230625131,-2.09486658,2.09423272,20917.0367,20882.198,20968.6867,-0.00389784434,-2.09519254,2.09413248,17707.3294,17434.3444,18153.5315,-0.0392672159,-2.10229061,2.09245311,14012.0646,13442.5807,14867.1421,-0.100804161,-2.11409465,2.09023283,11028.6799,10455.2639,12157.019,-0.165172147,-2.13998093,2.08780993,12092.4024,11065.1155,12881.5739,-0.16571714,-2.1395673,2.08822509,6656.102,4400.18077,5640.12538,-2.65259365,1.48482489,-0.224805054,1733.22004,1917.27444,1904.62627,-2.94483919,1.29037157,-0.909872683,1397.36037,1727.14483,1688.15419,-3.01700828,1.24854162,-1.05030305,11981.7784,10955.7738,12764.6676,-0.168139889,-2.14328889,2.08393046,11972.6201,10947.7314,12755.3829,-0.168356009,-2.14359219,2.08358857,11751.1948,10751.4946,12530.854,-0.173589709,-2.15104784,2.07517118,12488.3041,11341.1318,13265.6259,-0.183112376,-2.16541983,2.05911585,12130.2897,11107.4094,12915.6973,-0.165185629,-2.13997089,2.08782299,11353.0918,10428.7001,12128.662,-0.183110241,-2.16541648,2.05911955,11745.8301,10746.5991,12525.3623,-0.173724847,-2.15123832,2.07495857,12131.5472,11108.7172,12916.8321,-0.165172127,-2.1399809,2.08780995,12488.4009,11341.2113,13265.7239,-0.18311024,-2.16541648,2.05911955
