tipoCurto,n,m1,m2,m3,A_I800,B_I800,C_I800,A_I800A,B_I800A,C_I800A,A_I802,B_I802,C_I802,A_I802A,B_I802A,C_I802A,A_I806,B_I806,C_I806,A_I806A,B_I806A,C_I806A,A_I808,B_I808,C_I808,A_I808A,B_I808A,C_I808A,A_I812,B_I812,C_I812,A_I812A,B_I812A,C_I812A,A_I814,B_I814,C_I814,A_I814A,B_I814A,C_I814A,A_I816,B_I816,C_I816,A_I816A,B_I816A,C_I816A,A_I818,B_I818,C_I818,A_I818A,B_I818A,C_I818A,A_I820,B_I820,C_I820,A_I820A,B_I820A,C_I820A,A_I822,B_I822,C_I822,A_I822A,B_I822A,C_I822A,A_I824,B_I824,C_I824,A_I824A,B_I824A,C_I824A,A_I828,B_I828,C_I828,A_I828A,B_I828A,C_I828A,A_I830,B_I830,C_I830,A_I830A,B_I830A,C_I830A,A_I832,B_I832,C_I832,A_I832A,B_I832A,C_I832A,A_I850,B_I850,C_I850,A_I850A,B_I850A,C_I850A,A_I852,B_I852,C_I852,A_I852A,B_I852A,C_I852A,A_I854,B_I854,C_I854,A_I854A,B_I854A,C_I854A,A_IRG10,B_IRG10,C_IRG10,A_IRG10A,B_IRG10A,C_IRG10A,A_IRG11,B_IRG11,C_IRG11,A_IRG11A,B_IRG11A,C_IRG11A
1,21,0.4,0.5,0.5,384.5299,415.0526,335.3801,-0.4467387,-2.70714,1.474191,384.5574,415.0893,335.4172,-0.4468885,-2.707266,1.474036,384.5566,413.5217,334.0761,-0.4470116,-2.707949,1.473451,384.8383,412.3288,333.1281,-0.4487517,-2.709986,1.471168,385.0963,410.9575,333.5463,-0.4504234,-2.712046,1.46941,385.0987,411.0768,333.6395,-0.4507204,-2.712233,1.468923,350.0793,386.8887,314.0058,-0.4507415,-2.712257,1.468888,260.3658,252.7009,257.7047,2.870454,0.7809514,-1.290165,87.04935,89.30535,104.8488,2.609138,0.740695,-1.483979,0.9969857,1.020088,1.195095,2.112058,0.238579,-1.981848,2.035696e-17,2.355887,3.700095e-17,-1.450268,-2.59698,-1.809051,31.5416,27.66292,34.54955,-0.3300069,-2.220115,2.043266,31.14019,27.68343,34.56058,-0.3352334,-2.228892,2.034948,27.291,24.78389,30.47618,-0.3228716,-2.225902,2.034491,350.0782,386.8866,314.0032,-0.45073,-2.712249,1.468899,30.03361,26.96461,33.34779,-0.3228097,-2.225872,2.034505,30.04997,27.12312,33.36099,-0.3184429,-2.22155,2.040661,350.0782,386.8866,314.0032,-0.4507299,-2.712248,1.4689,27.291,24.78387,30.47619,-0.3228702,-2.225901,2.034493
2,22,0.4,0.5,0.5,384.5299,415.0526,335.3801,-0.4467387,-2.70714,1.474191,384.5574,415.0893,335.4172,-0.4468885,-2.707266,1.474036,384.5566,413.5217,334.0761,-0.4470116,-2.707949,1.473451,384.8383,412.3288,333.1281,-0.4487517,-2.709986,1.471168,385.0963,410.9575,333.5463,-0.4504234,-2.712046,1.46941,385.0987,411.0768,333.6395,-0.4507204,-2.712233,1.468923,350.0793,386.8887,314.0058,-0.4507415,-2.712257,1.468888,260.3658,252.7009,257.7047,2.870454,0.7809514,-1.290165,87.04935,89.30535,104.8488,2.609138,0.740695,-1.483979,0.9969857,1.020088,1.195095,2.112058,0.238579,-1.981848,2.035696e-17,2.355887,3.700095e-17,-1.450268,-2.59698,-1.809051,31.5416,27.66292,34.54955,-0.3300069,-2.220115,2.043266,31.14019,27.68343,34.56058,-0.3352334,-2.228892,2.034948,27.291,24.78389,30.47618,-0.3228716,-2.225902,2.034491,350.0782,386.8866,314.0032,-0.45073,-2.712249,1.468899,30.03361,26.96461,33.34779,-0.3228097,-2.225872,2.034505,30.04997,27.12312,33.36099,-0.3184429,-2.22155,2.040661,350.0782,386.8866,314.0032,-0.4507299,-2.712248,1.4689,27.291,24.78387,30.47619,-0.3228702,-2.225901,2.034493
3,23,0.4,0.5,0.5,384.5299,415.0526,335.3801,-0.4467387,-2.70714,1.474191,384.5574,415.0893,335.4172,-0.4468885,-2.707266,1.474036,384.5566,413.5217,334.0761,-0.4470116,-2.707949,1.473451,384.8383,412.3288,333.1281,-0.4487517,-2.709986,1.471168,385.0963,410.9575,333.5463,-0.4504234,-2.712046,1.46941,385.0987,411.0768,333.6395,-0.4507204,-2.712233,1.468923,350.0793,386.8887,314.0058,-0.4507415,-2.712257,1.468888,260.3658,252.7009,257.7047,2.870454,0.7809514,-1.290165,87.04935,89.30535,104.8488,2.609138,0.740695,-1.483979,0.9969857,1.020088,1.195095,2.112058,0.238579,-1.981848,2.035696e-17,2.355887,3.700095e-17,-1.450268,-2.59698,-1.809051,31.5416,27.66292,34.54955,-0.3300069,-2.220115,2.043266,31.14019,27.68343,34.56058,-0.3352334,-2.228892,2.034948,27.291,24.78389,30.47618,-0.3228716,-2.225902,2.034491,350.0782,386.8866,314.0032,-0.45073,-2.712249,1.468899,30.03361,26.96461,33.34779,-0.3228097,-2.225872,2.034505,30.04997,27.12312,33.36099,-0.3184429,-2.22155,2.040661,350.0782,386.8866,314.0032,-0.4507299,-2.712248,1.4689,27.291,24.78387,30.47619,-0.3228702,-2.225901,2.034493
4,24,0.4,0.5,0.5,384.5299,415.0526,335.3801,-0.4467387,-2.70714,1.474191,384.5574,415.0893,335.4172,-0.4468885,-2.707266,1.474036,384.5566,413.5217,334.0761,-0.4470116,-2.707949,1.473451,384.8383,412.3288,333.1281,-0.4487517,-2.709986,1.471168,385.0963,410.9575,333.5463,-0.4504234,-2.712046,1.46941,385.0987,411.0768,333.6395,-0.4507204,-2.712233,1.468923,350.0793,386.8887,314.0058,-0.4507415,-2.712257,1.468888,260.3658,252.7009,257.7047,2.870454,0.7809514,-1.290165,87.04935,89.30535,104.8488,2.609138,0.740695,-1.483979,0.9969857,1.020088,1.195095,2.112058,0.238579,-1.981848,2.035696e-17,2.355887,3.700095e-17,-1.450268,-2.59698,-1.809051,31.5416,27.66292,34.54955,-0.3300069,-2.220115,2.043266,31.14019,27.68343,34.56058,-0.3352334,-2.228892,2.034948,27.291,24.78389,30.47618,-0.3228716,-2.225902,2.034491,350.0782,386.8866,314.0032,-0.45073,-2.712249,1.468899,30.03361,26.96461,33.34779,-0.3228097,-2.225872,2.034505,30.04997,27.12312,33.36099,-0.3184429,-2.22155,2.040661,350.0782,386.8866,314.0032,-0.4507299,-2.712248,1.4689,27.291,24.78387,30.47619,-0.3228702,-2.225901,2.034493
5,25,0.4,0.5,0.5,384.5299,415.0526,335.3801,-0.4467387,-2.70714,1.474191,384.5574,415.0893,335.4172,-0.4468885,-2.707266,1.474036,384.5566,413.5217,334.0761,-0.4470116,-2.707949,1.473451,384.8383,412.3288,333.1281,-0.4487517,-2.709986,1.471168,385.0963,410.9575,333.5463,-0.4504234,-2.712046,1.46941,385.0987,411.0768,333.6395,-0.4507204,-2.712233,1.468923,350.0793,386.8887,314.0058,-0.4507415,-2.712257,1.468888,260.3658,252.7009,257.7047,2.870454,0.7809514,-1.290165,87.04935,89.30535,104.8488,2.609138,0.740695,-1.483979,0.9969857,1.020088,1.195095,2.112058,0.238579,-1.981848,2.035696e-17,2.355887,3.700095e-17,-1.450268,-2.59698,-1.809051,31.5416,27.66292,34.54955,-0.3300069,-2.220115,2.043266,31.14019,27.68343,34.56058,-0.3352334,-2.228892,2.034948,27.291,24.78389,30.47618,-0.3228716,-2.225902,2.034491,350.0782,386.8866,314.0032,-0.45073,-2.712249,1.468899,30.03361,26.96461,33.34779,-0.3228097,-2.225872,2.034505,30.04997,27.12312,33.36099,-0.3184429,-2.22155,2.040661,350.0782,386.8866,314.0032,-0.4507299,-2.712248,1.4689,27.291,24.78387,30.47619,-0.3228702,-2.225901,2.034493
1,26,0.5,0.5,0.5,383.8341,414.0697,335.1294,-0.4474526,-2.7065,1.475,383.8616,414.1064,335.1665,-0.4476026,-2.706626,1.474845,383.8608,412.5387,333.8253,-0.4477259,-2.707309,1.474263,384.1431,411.3454,332.8767,-0.4494688,-2.709348,1.47198,384.402,409.9737,333.2943,-0.4511437,-2.711413,1.470219,384.4046,410.0931,333.3873,-0.4514415,-2.711601,1.469731,349.4483,385.9628,313.7684,-0.4514627,-2.711624,1.469696,260.2529,252.716,257.8186,2.871015,0.7822604,-1.289676,87.01478,89.32021,104.8951,2.609588,0.7419542,-1.483491,0.9965893,1.020256,1.195624,2.112511,0.2398402,-1.98136,2.038597e-17,2.362055,3.701602e-17,-1.448932,-2.597504,-1.809586,31.57916,27.73684,34.57158,-0.3287598,-2.220686,2.04283,31.17717,27.75741,34.58257,-0.3339876,-2.229463,2.034513,27.3238,24.85,30.49562,-0.3216177,-2.22647,2.034042,349.4472,385.9608,313.7659,-0.4514512,-2.711616,1.469707,30.06972,27.03653,33.36906,-0.3215558,-2.22644,2.034057,30.0861,27.19557,33.38238,-0.3171899,-2.22212,2.040213,349.4472,385.9607,313.7658,-0.4514511,-2.711616,1.469707,27.32381,24.84998,30.49563,-0.3216163,-2.226468,2.034045
2,27,0.5,0.5,0.5,383.8341,414.0697,335.1294,-0.4474526,-2.7065,1.475,383.8616,414.1064,335.1665,-0.4476026,-2.706626,1.474845,383.8608,412.5387,333.8253,-0.4477259,-2.707309,1.474263,384.1431,411.3454,332.8767,-0.4494688,-2.709348,1.47198,384.402,409.9737,333.2943,-0.4511437,-2.711413,1.470219,384.4046,410.0931,333.3873,-0.4514415,-2.711601,1.469731,349.4483,385.9628,313.7684,-0.4514627,-2.711624,1.469696,260.2529,252.716,257.8186,2.871015,0.7822604,-1.289676,87.01478,89.32021,104.8951,2.609588,0.7419542,-1.483491,0.9965893,1.020256,1.195624,2.112511,0.2398402,-1.98136,2.038597e-17,2.362055,3.701602e-17,-1.448932,-2.597504,-1.809586,31.57916,27.73684,34.57158,-0.3287598,-2.220686,2.04283,31.17717,27.75741,34.58257,-0.3339876,-2.229463,2.034513,27.3238,24.85,30.49562,-0.3216177,-2.22647,2.034042,349.4472,385.9608,313.7659,-0.4514512,-2.711616,1.469707,30.06972,27.03653,33.36906,-0.3215558,-2.22644,2.034057,30.0861,27.19557,33.38238,-0.3171899,-2.22212,2.040213,349.4472,385.9607,313.7658,-0.4514511,-2.711616,1.469707,27.32381,24.84998,30.49563,-0.3216163,-2.226468,2.034045
3,28,0.5,0.5,0.5,383.8341,414.0697,335.1294,-0.4474526,-2.7065,1.475,383.8616,414.1064,335.1665,-0.4476026,-2.706626,1.474845,383.8608,412.5387,333.8253,-0.4477259,-2.707309,1.474263,384.1431,411.3454,332.8767,-0.4494688,-2.709348,1.47198,384.402,409.9737,333.2943,-0.4511437,-2.711413,1.470219,384.4046,410.0931,333.3873,-0.4514415,-2.711601,1.469731,349.4483,385.9628,313.7684,-0.4514627,-2.711624,1.469696,260.2529,252.716,257.8186,2.871015,0.7822604,-1.289676,87.01478,89.32021,104.8951,2.609588,0.7419542,-1.483491,0.9965893,1.020256,1.195624,2.112511,0.2398402,-1.98136,2.038597e-17,2.362055,3.701602e-17,-1.448932,-2.597504,-1.809586,31.57916,27.73684,34.57158,-0.3287598,-2.220686,2.04283,31.17717,27.75741,34.58257,-0.3339876,-2.229463,2.034513,27.3238,24.85,30.49562,-0.3216177,-2.22647,2.034042,349.4472,385.9608,313.7659,-0.4514512,-2.711616,1.469707,30.06972,27.03653,33.36906,-0.3215558,-2.22644,2.034057,30.0861,27.19557,33.38238,-0.3171899,-2.22212,2.040213,349.4472,385.9607,313.7658,-0.4514511,-2.711616,1.469707,27.32381,24.84998,30.49563,-0.3216163,-2.226468,2.034045
4,29,0.5,0.5,0.5,383.8341,414.0697,335.1294,-0.4474526,-2.7065,1.475,383.8616,414.1064,335.1665,-0.4476026,-2.706626,1.474845,383.8608,412.5387,333.8253,-0.4477259,-2.707309,1.474263,384.1431,411.3454,332.8767,-0.4494688,-2.709348,1.47198,384.402,409.9737,333.2943,-0.4511437,-2.711413,1.470219,384.4046,410.0931,333.3873,-0.4514415,-2.711601,1.469731,349.4483,385.9628,313.7684,-0.4514627,-2.711624,1.469696,260.2529,252.716,257.8186,2.871015,0.7822604,-1.289676,87.01478,89.32021,104.8951,2.609588,0.7419542,-1.483491,0.9965893,1.020256,1.195624,2.112511,0.2398402,-1.98136,2.038597e-17,2.362055,3.701602e-17,-1.448932,-2.597504,-1.809586,31.57916,27.73684,34.57158,-0.3287598,-2.220686,2.04283,31.17717,27.75741,34.58257,-0.3339876,-2.229463,2.034513,27.3238,24.85,30.49562,-0.3216177,-2.22647,2.034042,349.4472,385.9608,313.7659,-0.4514512,-2.711616,1.469707,30.06972,27.03653,33.36906,-0.3215558,-2.22644,2.034057,30.0861,27.19557,33.38238,-0.3171899,-2.22212,2.040213,349.4472,385.9607,313.7658,-0.4514511,-2.711616,1.469707,27.32381,24.84998,30.49563,-0.3216163,-2.226468,2.034045
5,30,0.5,0.5,0.5,383.8341,414.0697,335.1294,-0.4474526,-2.7065,1.475,383.8616,414.1064,335.1665,-0.4476026,-2.706626,1.474845,383.8608,412.5387,333.8253,-0.4477259,-2.707309,1.474263,384.1431,411.3454,332.8767,-0.4494688,-2.709348,1.47198,384.402,409.9737,333.2943,-0.4511437,-2.711413,1.470219,384.4046,410.0931,333.3873,-0.4514415,-2.711601,1.469731,349.4483,385.9628,313.7684,-0.4514627,-2.711624,1.469696,260.2529,252.716,257.8186,2.871015,0.7822604,-1.289676,87.01478,89.32021,104.8951,2.609588,0.7419542,-1.483491,0.9965893,1.020256,1.195624,2.112511,0.2398402,-1.98136,2.038597e-17,2.362055,3.701602e-17,-1.448932,-2.597504,-1.809586,31.57916,27.73684,34.57158,-0.3287598,-2.220686,2.04283,31.17717,27.75741,34.58257,-0.3339876,-2.229463,2.034513,27.3238,24.85,30.49562,-0.3216177,-2.22647,2.034042,349.4472,385.9608,313.7659,-0.4514512,-2.711616,1.469707,30.06972,27.03653,33.36906,-0.3215558,-2.22644,2.034057,30.0861,27.19557,33.38238,-0.3171899,-2.22212,2.040213,349.4472,385.9607,313.7658,-0.4514511,-2.711616,1.469707,27.32381,24.84998,30.49563,-0.3216163,-2.226468,2.034045
1,31,0.6,0.5,0.5,383.1424,413.0932,334.8794,-0.4481645,-2.705863,1.475802,383.17,413.1298,334.9164,-0.4483147,-2.70599,1.475647,383.1693,411.562,333.5751,-0.4484383,-2.706672,1.475068,383.4522,410.3683,332.6259,-0.450184,-2.708715,1.472785,383.7119,408.9963,333.043,-0.4518621,-2.710783,1.471021,383.7147,409.1157,333.1358,-0.4521606,-2.710972,1.470532,348.8211,385.0429,313.5317,-0.4521819,-2.710996,1.470497,260.1439,252.7338,257.9332,2.871582,0.7835635,-1.289183,86.98143,89.33585,104.9418,2.610045,0.7432078,-1.482998,0.9962068,1.020433,1.196155,2.112971,0.2410958,-1.980867,2.041485e-17,2.368185,3.703112e-17,-1.447609,-2.59802,-1.810115,31.61657,27.8103,34.59357,-0.3275232,-2.221248,2.0424,31.214,27.83093,34.60452,-0.3327522,-2.230025,2.034082,27.35648,24.91569,30.51502,-0.3203744,-2.227028,2.033599,348.82,385.0408,313.5291,-0.4521704,-2.710987,1.470508,30.10568,27.10801,33.39029,-0.3203124,-2.226998,2.033613,30.12208,27.26757,33.40372,-0.3159475,-2.222681,2.03977,348.82,385.0408,313.5291,-0.4521703,-2.710987,1.470509,27.35648,24.91567,30.51503,-0.320373,-2.227026,2.033601
2,32,0.6,0.5,0.5,383.1424,413.0932,334.8794,-0.4481645,-2.705863,1.475802,383.17,413.1298,334.9164,-0.4483147,-2.70599,1.475647,383.1693,411.562,333.5751,-0.4484383,-2.706672,1.475068,383.4522,410.3683,332.6259,-0.450184,-2.708715,1.472785,383.7119,408.9963,333.043,-0.4518621,-2.710783,1.471021,383.7147,409.1157,333.1358,-0.4521606,-2.710972,1.470532,348.8211,385.0429,313.5317,-0.4521819,-2.710996,1.470497,260.1439,252.7338,257.9332,2.871582,0.7835635,-1.289183,86.98143,89.33585,104.9418,2.610045,0.7432078,-1.482998,0.9962068,1.020433,1.196155,2.112971,0.2410958,-1.980867,2.041485e-17,2.368185,3.703112e-17,-1.447609,-2.59802,-1.810115,31.61657,27.8103,34.59357,-0.3275232,-2.221248,2.0424,31.214,27.83093,34.60452,-0.3327522,-2.230025,2.034082,27.35648,24.91569,30.51502,-0.3203744,-2.227028,2.033599,348.82,385.0408,313.5291,-0.4521704,-2.710987,1.470508,30.10568,27.10801,33.39029,-0.3203124,-2.226998,2.033613,30.12208,27.26757,33.40372,-0.3159475,-2.222681,2.03977,348.82,385.0408,313.5291,-0.4521703,-2.710987,1.470509,27.35648,24.91567,30.51503,-0.320373,-2.227026,2.033601
3,33,0.6,0.5,0.5,383.1424,413.0932,334.8794,-0.4481645,-2.705863,1.475802,383.17,413.1298,334.9164,-0.4483147,-2.70599,1.475647,383.1693,411.562,333.5751,-0.4484383,-2.706672,1.475068,383.4522,410.3683,332.6259,-0.450184,-2.708715,1.472785,383.7119,408.9963,333.043,-0.4518621,-2.710783,1.471021,383.7147,409.1157,333.1358,-0.4521606,-2.710972,1.470532,348.8211,385.0429,313.5317,-0.4521819,-2.710996,1.470497,260.1439,252.7338,257.9332,2.871582,0.7835635,-1.289183,86.98143,89.33585,104.9418,2.610045,0.7432078,-1.482998,0.9962068,1.020433,1.196155,2.112971,0.2410958,-1.980867,2.041485e-17,2.368185,3.703112e-17,-1.447609,-2.59802,-1.810115,31.61657,27.8103,34.59357,-0.3275232,-2.221248,2.0424,31.214,27.83093,34.60452,-0.3327522,-2.230025,2.034082,27.35648,24.91569,30.51502,-0.3203744,-2.227028,2.033599,348.82,385.0408,313.5291,-0.4521704,-2.710987,1.470508,30.10568,27.10801,33.39029,-0.3203124,-2.226998,2.033613,30.12208,27.26757,33.40372,-0.3159475,-2.222681,2.03977,348.82,385.0408,313.5291,-0.4521703,-2.710987,1.470509,27.35648,24.91567,30.51503,-0.320373,-2.227026,2.033601
4,34,0.6,0.5,0.5,383.1424,413.0932,334.8794,-0.4481645,-2.705863,1.475802,383.17,413.1298,334.9164,-0.4483147,-2.70599,1.475647,383.1693,411.562,333.5751,-0.4484383,-2.706672,1.475068,383.4522,410.3683,332.6259,-0.450184,-2.708715,1.472785,383.7119,408.9963,333.043,-0.4518621,-2.710783,1.471021,383.7147,409.1157,333.1358,-0.4521606,-2.710972,1.470532,348.8211,385.0429,313.5317,-0.4521819,-2.710996,1.470497,260.1439,252.7338,257.9332,2.871582,0.7835635,-1.289183,86.98143,89.33585,104.9418,2.610045,0.7432078,-1.482998,0.9962068,1.020433,1.196155,2.112971,0.2410958,-1.980867,2.041485e-17,2.368185,3.703112e-17,-1.447609,-2.59802,-1.810115,31.61657,27.8103,34.59357,-0.3275232,-2.221248,2.0424,31.214,27.83093,34.60452,-0.3327522,-2.230025,2.034082,27.35648,24.91569,30.51502,-0.3203744,-2.227028,2.033599,348.82,385.0408,313.5291,-0.4521704,-2.710987,1.470508,30.10568,27.10801,33.39029,-0.3203124,-2.226998,2.033613,30.12208,27.26757,33.40372,-0.3159475,-2.222681,2.03977,348.82,385.0408,313.5291,-0.4521703,-2.710987,1.470509,27.35648,24.91567,30.51503,-0.320373,-2.227026,2.033601
5,35,0.6,0.5,0.5,383.1424,413.0932,334.8794,-0.4481645,-2.705863,1.475802,383.17,413.1298,334.9164,-0.4483147,-2.70599,1.475647,383.1693,411.562,333.5751,-0.4484383,-2.706672,1.475068,383.4522,410.3683,332.6259,-0.450184,-2.708715,1.472785,383.7119,408.9963,333.043,-0.4518621,-2.710783,1.471021,383.7147,409.1157,333.1358,-0.4521606,-2.710972,1.470532,348.8211,385.0429,313.5317,-0.4521819,-2.710996,1.470497,260.1439,252.7338,257.9332,2.871582,0.7835635,-1.289183,86.98143,89.33585,104.9418,2.610045,0.7432078,-1.482998,0.9962068,1.020433,1.196155,2.112971,0.2410958,-1.980867,2.041485e-17,2.368185,3.703112e-17,-1.447609,-2.59802,-1.810115,31.61657,27.8103,34.59357,-0.3275232,-2.221248,2.0424,31.214,27.83093,34.60452,-0.3327522,-2.230025,2.034082,27.35648,24.91569,30.51502,-0.3203744,-2.227028,2.033599,348.82,385.0408,313.5291,-0.4521704,-2.710987,1.470508,30.10568,27.10801,33.39029,-0.3203124,-2.226998,2.033613,30.12208,27.26757,33.40372,-0.3159475,-2.222681,2.03977,348.82,385.0408,313.5291,-0.4521703,-2.710987,1.470509,27.35648,24.91567,30.51503,-0.320373,-2.227026,2.033601
1,36,0.7,0.5,0.5,382.4549,412.1228,334.63,-0.4488746,-2.705231,1.476598,382.4826,412.1594,334.667,-0.449025,-2.705358,1.476442,382.4818,410.5915,333.3255,-0.4491488,-2.706039,1.475866,382.7654,409.3975,332.3756,-0.4508973,-2.708085,1.473584,383.026,408.0251,332.7923,-0.4525786,-2.710157,1.471817,383.0289,408.1445,332.8849,-0.4528778,-2.710347,1.471327,348.1977,384.1288,313.2955,-0.4528993,-2.710371,1.471292,260.0386,252.7542,258.0484,2.872155,0.7848607,-1.288686,86.94928,89.35227,104.9886,2.610509,0.7444558,-1.4825,0.9958381,1.020618,1.196689,2.113438,0.2423458,-1.980369,2.04436e-17,2.374277,3.704623e-17,-1.446297,-2.598526,-1.810639,31.65382,27.8833,34.61551,-0.326297,-2.2218,2.041975,31.25067,27.90399,34.62642,-0.3315273,-2.230577,2.033657,27.38901,24.98098,30.53439,-0.3191415,-2.227576,2.033161,348.1965,384.1268,313.293,-0.4528877,-2.710363,1.471303,30.14149,27.17904,33.41148,-0.3190795,-2.227546,2.033175,30.15791,27.33913,33.42503,-0.3147156,-2.223233,2.039333,348.1965,384.1267,313.2929,-0.4528876,-2.710363,1.471303,27.38902,24.98096,30.53439,-0.3191401,-2.227574,2.033163
2,37,0.7,0.5,0.5,382.4549,412.1228,334.63,-0.4488746,-2.705231,1.476598,382.4826,412.1594,334.667,-0.449025,-2.705358,1.476442,382.4818,410.5915,333.3255,-0.4491488,-2.706039,1.475866,382.7654,409.3975,332.3756,-0.4508973,-2.708085,1.473584,383.026,408.0251,332.7923,-0.4525786,-2.710157,1.471817,383.0289,408.1445,332.8849,-0.4528778,-2.710347,1.471327,348.1977,384.1288,313.2955,-0.4528993,-2.710371,1.471292,260.0386,252.7542,258.0484,2.872155,0.7848607,-1.288686,86.94928,89.35227,104.9886,2.610509,0.7444558,-1.4825,0.9958381,1.020618,1.196689,2.113438,0.2423458,-1.980369,2.04436e-17,2.374277,3.704623e-17,-1.446297,-2.598526,-1.810639,31.65382,27.8833,34.61551,-0.326297,-2.2218,2.041975,31.25067,27.90399,34.62642,-0.3315273,-2.230577,2.033657,27.38901,24.98098,30.53439,-0.3191415,-2.227576,2.033161,348.1965,384.1268,313.293,-0.4528877,-2.710363,1.471303,30.14149,27.17904,33.41148,-0.3190795,-2.227546,2.033175,30.15791,27.33913,33.42503,-0.3147156,-2.223233,2.039333,348.1965,384.1267,313.2929,-0.4528876,-2.710363,1.471303,27.38902,24.98096,30.53439,-0.3191401,-2.227574,2.033163
3,38,0.7,0.5,0.5,382.4549,412.1228,334.63,-0.4488746,-2.705231,1.476598,382.4826,412.1594,334.667,-0.449025,-2.705358,1.476442,382.4818,410.5915,333.3255,-0.4491488,-2.706039,1.475866,382.7654,409.3975,332.3756,-0.4508973,-2.708085,1.473584,383.026,408.0251,332.7923,-0.4525786,-2.710157,1.471817,383.0289,408.1445,332.8849,-0.4528778,-2.710347,1.471327,348.1977,384.1288,313.2955,-0.4528993,-2.710371,1.471292,260.0386,252.7542,258.0484,2.872155,0.7848607,-1.288686,86.94928,89.35227,104.9886,2.610509,0.7444558,-1.4825,0.9958381,1.020618,1.196689,2.113438,0.2423458,-1.980369,2.04436e-17,2.374277,3.704623e-17,-1.446297,-2.598526,-1.810639,31.65382,27.8833,34.61551,-0.326297,-2.2218,2.041975,31.25067,27.90399,34.62642,-0.3315273,-2.230577,2.033657,27.38901,24.98098,30.53439,-0.3191415,-2.227576,2.033161,348.1965,384.1268,313.293,-0.4528877,-2.710363,1.471303,30.14149,27.17904,33.41148,-0.3190795,-2.227546,2.033175,30.15791,27.33913,33.42503,-0.3147156,-2.223233,2.039333,348.1965,384.1267,313.2929,-0.4528876,-2.710363,1.471303,27.38902,24.98096,30.53439,-0.3191401,-2.227574,2.033163
4,39,0.7,0.5,0.5,382.4549,412.1228,334.63,-0.4488746,-2.705231,1.476598,382.4826,412.1594,334.667,-0.449025,-2.705358,1.476442,382.4818,410.5915,333.3255,-0.4491488,-2.706039,1.475866,382.7654,409.3975,332.3756,-0.4508973,-2.708085,1.473584,383.026,408.0251,332.7923,-0.4525786,-2.710157,1.471817,383.0289,408.1445,332.8849,-0.4528778,-2.710347,1.471327,348.1977,384.1288,313.2955,-0.4528993,-2.710371,1.471292,260.0386,252.7542,258.0484,2.872155,0.7848607,-1.288686,86.94928,89.35227,104.9886,2.610509,0.7444558,-1.4825,0.9958381,1.020618,1.196689,2.113438,0.2423458,-1.980369,2.04436e-17,2.374277,3.704623e-17,-1.446297,-2.598526,-1.810639,31.65382,27.8833,34.61551,-0.326297,-2.2218,2.041975,31.25067,27.90399,34.62642,-0.3315273,-2.230577,2.033657,27.38901,24.98098,30.53439,-0.3191415,-2.227576,2.033161,348.1965,384.1268,313.293,-0.4528877,-2.710363,1.471303,30.14149,27.17904,33.41148,-0.3190795,-2.227546,2.033175,30.15791,27.33913,33.42503,-0.3147156,-2.223233,2.039333,348.1965,384.1267,313.2929,-0.4528876,-2.710363,1.471303,27.38902,24.98096,30.53439,-0.3191401,-2.227574,2.033163
5,40,0.7,0.5,0.5,382.4549,412.1228,334.63,-0.4488746,-2.705231,1.476598,382.4826,412.1594,334.667,-0.449025,-2.705358,1.476442,382.4818,410.5915,333.3255,-0.4491488,-2.706039,1.475866,382.7654,409.3975,332.3756,-0.4508973,-2.708085,1.473584,383.026,408.0251,332.7923,-0.4525786,-2.710157,1.471817,383.0289,408.1445,332.8849,-0.4528778,-2.710347,1.471327,348.1977,384.1288,313.2955,-0.4528993,-2.710371,1.471292,260.0386,252.7542,258.0484,2.872155,0.7848607,-1.288686,86.94928,89.35227,104.9886,2.610509,0.7444558,-1.4825,0.9958381,1.020618,1.196689,2.113438,0.2423458,-1.980369,2.04436e-17,2.374277,3.704623e-17,-1.446297,-2.598526,-1.810639,31.65382,27.8833,34.61551,-0.326297,-2.2218,2.041975,31.25067,27.90399,34.62642,-0.3315273,-2.230577,2.033657,27.38901,24.98098,30.53439,-0.3191415,-2.227576,2.033161,348.1965,384.1268,313.293,-0.4528877,-2.710363,1.471303,30.14149,27.17904,33.41148,-0.3190795,-2.227546,2.033175,30.15791,27.33913,33.42503,-0.3147156,-2.223233,2.039333,348.1965,384.1267,313.2929,-0.4528876,-2.710363,1.471303,27.38902,24.98096,30.53439,-0.3191401,-2.227574,2.033163
