dd,n,tipoCurto,Potencia_Carga,IA_Sim,IB_Sim,IC_Sim,VA_Sim,VB_Sim,VC_Sim,VA_Entrada_TRIF,VB_Entrada_TRIF,VC_Entrada_TRIF,IA_Entrada_TRIF,IB_Entrada_TRIF,IC_Entrada_TRIF
8,0.11,1,15000,16.4021049098945,16.2336141019869,16.2776570517808,29.4437840052221,176.733377971527,168.08939497124,13755.2248714458,13755.1601844145,13754.7755377457,16.331535665472,16.2065458970034,16.3753152097015
8,0.21,1,15000,16.3762605682428,16.2239727196464,16.2623253540784,56.1464556525472,189.316587303071,175.567294138768,13755.2586506825,13755.2048682699,13754.8532741299,16.3129388486201,16.1985582317516,16.3510827728777
8,0.31,1,15000,16.3504553861112,16.2143002035856,16.2470190573645,82.7884673202544,201.93708801294,185.361056395352,13755.2925790251,13755.2494790733,13754.9309257181,16.2943442292933,16.1905494055374,16.3269026451815
8,0.41,1,15000,16.3246902646678,16.2045968278371,16.2317389609431,109.369273422241,214.587650542167,197.10542283598,13755.3266546348,13755.2940176571,13755.0084917534,16.275752270503,16.1825198529538,16.3027759105691
8,0.51,1,15000,16.298965049752,16.1948627892599,16.2164847440687,135.889323992723,227.262677049491,210.455341186757,13755.3608758283,13755.3384851904,13755.0859714262,16.257163050207,16.1744695632728,16.2787022308536
8,0.61,1,15000,16.2732799770387,16.1850988107478,16.2012558761189,162.348348525624,239.957684022626,225.10766323067,13755.395240249,13755.3828799861,13755.1633633117,16.2385773267043,16.1663986060023,16.2546812132896
8,0.71,1,15000,16.2476347525297,16.1753049997892,16.1860529217329,188.746580388436,252.669118751836,240.808676958556,13755.4297467523,13755.4272034551,13755.2406665613,16.219994732037,16.1583075497321,16.230713042544
8,0.81,1,15000,16.2220298417451,16.1654815402453,16.1708752850141,215.083888771962,265.394089942152,257.351324954882,13755.4643947038,13755.4714549631,13755.3178800176,16.201415842506,16.1501959839778,16.2067976134512
8,0.91,1,15000,16.1964652145655,16.1556290960779,16.1557231633589,241.360477378561,278.130082486823,274.569393660004,13755.4991815163,13755.515637113,13755.3950037757,16.1828409591539,16.1420645150392,16.1829348571144
8,0.01,2,15000,16.4279891863885,16.2432241418913,16.2930148647064,2.67993880424793,164.196346450735,163.270192040118,13755.1912415095,13755.115428649,13754.6977180458,16.3501348794734,16.2145124583886,16.3996009727416
8,0.11,2,15000,16.4021049098945,16.2336141019869,16.2776570517808,29.4437840052221,176.733377971527,168.08939497124,13755.2248714458,13755.1601844145,13754.7755377457,16.331535665472,16.2065458970034,16.3753152097015
8,0.21,2,15000,16.3762605682428,16.2239727196464,16.2623253540784,56.1464556525472,189.316587303071,175.567294138768,13755.2586506825,13755.2048682699,13754.8532741299,16.3129388486201,16.1985582317516,16.3510827728777
8,0.31,2,15000,16.3504553861112,16.2143002035856,16.2470190573645,82.7884673202544,201.93708801294,185.361056395352,13755.2925790251,13755.2494790733,13754.9309257181,16.2943442292933,16.1905494055374,16.3269026451815
8,0.41,2,15000,16.3246902646678,16.2045968278371,16.2317389609431,109.369273422241,214.587650542167,197.10542283598,13755.3266546348,13755.2940176571,13755.0084917534,16.275752270503,16.1825198529538,16.3027759105691
8,0.51,2,15000,16.298965049752,16.1948627892599,16.2164847440687,135.889323992723,227.262677049491,210.455341186757,13755.3608758283,13755.3384851904,13755.0859714262,16.257163050207,16.1744695632728,16.2787022308536
8,0.61,2,15000,16.2732799770387,16.1850988107478,16.2012558761189,162.348348525624,239.957684022626,225.10766323067,13755.395240249,13755.3828799861,13755.1633633117,16.2385773267043,16.1663986060023,16.2546812132896
8,0.71,2,15000,16.2476347525297,16.1753049997892,16.1860529217329,188.746580388436,252.669118751836,240.808676958556,13755.4297467523,13755.4272034551,13755.2406665613,16.219994732037,16.1583075497321,16.230713042544
8,0.81,2,15000,16.2220298417451,16.1654815402453,16.1708752850141,215.083888771962,265.394089942152,257.351324954882,13755.4643947038,13755.4714549631,13755.3178800176,16.201415842506,16.1501959839778,16.2067976134512
8,0.91,2,15000,16.1964652145655,16.1556290960779,16.1557231633589,241.360477378561,278.130082486823,274.569393660004,13755.4991815163,13755.515637113,13755.3950037757,16.1828409591539,16.1420645150392,16.1829348571144
8,0.01,3,15000,13.3602021717831,1.72987136488989,14.8998697415581,11373.0318947743,11514.4166144677,150.224087343241,13798.3539035876,13766.3446143724,13765.4400780509,6.85490468141404,9.51318734470926,16.3096140230534
8,0.11,3,15000,13.3458252399045,1.73072418651291,14.8857941601219,11369.149133086,11518.1039473132,162.75453955928,13798.3534925078,13766.3907735008,13765.4672244622,6.84656620261159,9.50532398750631,16.2931598601243
8,0.21,3,15000,13.3314699718346,1.73157507549237,14.8717390127653,11365.2914336037,11521.7775066313,175.924473394955,13798.3530837955,13766.4368356973,13765.4943752341,6.83824113714212,9.49747178355235,16.2767299739378
8,0.31,3,15000,13.317136275859,1.73242405979478,14.8577042276724,11361.458795143,11525.437799693,189.592314060824,13798.3526796203,13766.4828020145,13765.5215304102,6.82992942214432,9.48963070377397,16.2603242697914
8,0.41,3,15000,13.3028243249402,1.73327114370154,14.8436900282171,11357.6512631319,11529.0849596331,203.649685823891,13798.3522801722,13766.5286711172,13765.5486895281,6.82163112075079,9.4818009005199,16.2439429781545
8,0.51,3,15000,13.2885339904657,1.73411630981075,14.8296962358021,11353.8683442191,11532.7185903941,218.01390372212,13798.3518845808,13766.5744445595,13765.5758520417,6.81334619188442,9.47398224499137,16.2275859207446
8,0.61,3,15000,13.2742652275852,1.73495961810732,14.8157228762406,11350.1104433041,11536.339007055,232.621031865366,13798.3514921103,13766.6201217183,13765.6030179933,6.80507456822575,9.46617479199363,16.2112530867812
8,0.71,3,15000,13.2600180807249,1.73580101847364,14.8017699497834,11346.3771182428,11539.9464211161,247.421736609012,13798.3511044328,13766.6657029782,13765.6301873141,6.79681629839263,9.45837851447533,16.194944502572
8,0.81,3,15000,13.245792413277,1.73664051052484,14.7878372942549,11342.6682846042,11543.540497446,262.377157810165,13798.3507194311,13766.7111881503,13765.657359293,6.78857132190755,9.45059330660471,16.1786599948637
8,0.91,3,15000,13.231588297626,1.73747816253794,14.7739250847495,11338.9840272199,11547.1217150664,277.456497747792,13798.3503393101,13766.7565794036,13765.6845338808,6.7803396169767,9.44281932515999,16.1623997075316
8,0.01,4,15000,1.74954847623983,14.9067499296495,13.3461729059223,11504.3923927294,134.869531891428,11380.2000933516,13766.2980757195,13765.4913216531,13798.3491845491,9.52932232863452,16.3054476876861,6.83499979728586
8,0.11,4,15000,1.74868759328801,14.8922232068474,13.3330903015625,11509.0297908617,149.156768590907,11375.8353727582,13766.3479481965,13765.5139277068,13798.3496016066,9.52017506950584,16.2894859019271,6.82838332907503
8,0.21,4,15000,1.74782864631239,14.8777177059456,13.3200270117203,11513.6515562162,163.942075645826,11371.4930974175,13766.397720183,13765.5365505884,13798.3500140727,9.51104120979286,16.2735475059834,6.82177697580662
8,0.31,4,15000,1.74697163405004,14.8632332861619,13.3069829272551,11518.2580377431,179.092809504438,11367.1731602434,13766.4473941644,13765.5591882231,13798.3504228624,9.50192065352868,16.2576323545253,6.81518069759312
8,0.41,4,15000,1.74611655367001,14.8487700562454,13.2939581255701,11522.8490269426,194.514456534627,11362.8754034223,13766.4969671349,13765.5818418144,13798.3508262767,9.49281347769231,16.2417405561575,6.80859451570298
8,0.51,4,15000,1.7452634007252,14.8343278575248,13.2809524796578,11527.424850679,210.139345810083,11358.599873528,13766.5464420535,13765.6045101076,13798.3512259463,9.48371957561351,16.2258719450113,6.80201837945316
8,0.61,4,15000,1.74441216201446,14.8199068426906,13.2679661191542,11531.9851852306,225.917690854811,11354.3461824248,13766.5958180416,13765.6271927021,13798.3516193988,9.47463904443478,16.2100266853478,6.79545234438036
8,0.71,4,15000,1.74356285250785,14.8055068506494,13.2549988981055,11536.5305113176,241.812357454855,11350.1147585327,13766.6450947808,13765.6498904776,13798.3520108724,9.46557178618721,16.1942045987876,6.78889634022242
8,0.81,4,15000,1.7427154428413,14.7911280294115,13.2420509501303,11541.0604860781,257.795315104458,11345.9049039307,13766.6942716609,13765.6726018917,13798.3523971993,9.45651788928459,16.1784058494938,6.7823504283289
8,0.91,4,15000,1.74186993522683,14.7767701823275,13.2291221195964,11545.5754375118,273.844905208196,11341.7169683964,13766.7433510795,13765.6953270751,13798.3527781979,9.44747722163329,16.1626302325921,6.77581454950237
8,0.01,5,15000,14.9429038723872,13.3869004530025,1.73752095482166,2.67991124180837,11442.7688920005,11444.7737255344,13765.5228005441,13798.3544871591,13766.011422401,16.3501348346773,6.8596924918192,9.54654683282496
8,0.11,5,15000,14.9262249411938,13.3714439508559,1.73751916767728,29.4437781878513,11432.7758541745,11454.773796069,13765.5390741842,13798.3544838547,13766.0841464749,16.3315357707338,6.85169409084426,9.53636681566513
8,0.21,5,15000,14.9095474188433,13.3559899637439,1.73751734316198,56.1464007471734,11422.8402860517,11464.7296872361,13765.5555440289,13798.354480775,13766.1567773519,16.3129388658173,6.8436983073896,9.52618731860299
8,0.31,5,15000,14.8928713697228,13.3405384924993,1.73751555954504,82.7884116062223,11412.9624826524,11474.6424883857,13765.5722092617,13798.354478779,13766.2293138031,16.2943441565709,6.83570511029414,9.51600841876987
8,0.41,5,15000,14.8761972849415,13.3250900119829,1.73751375790235,109.369174618894,11403.1420500099,11484.5114790641,13765.5890681061,13798.3544762454,13766.3017529183,16.2757522032558,6.8277147520111,9.50583040031773
8,0.51,5,15000,14.8595253269426,13.3096446487272,1.73751196133649,135.889301674323,11393.3789481871,11494.3372529969,13765.6061179209,13798.3544721712,13766.374095715,16.2571631728373,6.81972728434474,9.49565337721611
8,0.61,5,15000,14.8428556634452,13.294202571125,1.73751015992738,162.348220588579,11383.6731897282,11504.1195761232,13765.6233584044,13798.3544702838,13766.4463411551,16.2385772595192,6.81174280412289,9.48547744535166
8,0.71,5,15000,14.8261885159629,13.278763980612,1.73750834991521,188.746559973519,11374.0244140338,11513.8589212046,13765.6407861345,13798.3544658723,13766.5184874028,16.2199947081037,6.80376141312161,9.4753027420348
8,0.81,5,15000,14.8095242296603,13.2633291580876,1.73750654806828,215.083665622217,11364.433003381,11523.5552123438,13765.658401159,13798.3544636621,13766.5905342823,16.2014158813841,6.79578323016825,9.46512949893922
8,0.91,5,15000,14.7928629231579,13.2478982131463,1.7375047648629,241.360434717791,11354.8985860138,11533.2089154482,13765.676200828,13798.3544616978,13766.6624813851,16.182840910834,6.78780831467884,9.45495779066642
8,0.01,1,30000,32.8950265306488,32.1655161567828,32.3586292870265,5.34160859641247,326.072282605979,324.290986478283,13711.283470628,13711.0102759616,13709.3399901781,32.5900213653458,32.0485195228536,32.7806336290746
8,0.11,1,30000,32.7918285250306,32.1281380123418,32.2977577227826,58.6224146968552,350.386670632653,333.834388434593,13711.4152401462,13711.1880331465,13709.6511786098,32.516151622432,32.0178269878884,32.6837575537761
8,0.21,1,30000,32.6889448680734,32.0905084594432,32.2370925915942,111.660953189604,374.807701266217,348.602424225752,13711.5481959189,13711.3652014438,13709.9616852488,32.4423001599679,31.9869638337296,32.5873017579475
8,0.31,1,30000,32.586377539707,32.0526328530037,32.1766331901369,164.457602422811,399.313286083359,367.881950441166,13711.6823158644,13711.5417894527,13710.2714919174,32.3684711732039,31.9559328220193,32.4912660303942
8,0.41,1,30000,32.484128245429,32.0145161585788,32.1163783240557,217.012577886206,423.886093082865,390.927041250182,13711.8175729707,13711.7177991312,13710.5805849555,32.2946685905234,31.9247362243925,32.3956497633504
8,0.51,1,30000,32.3821996882463,31.9761636963843,32.0563267316021,269.32570618487,448.512372102995,417.041211744327,13711.9539455911,13711.893229367,13710.8889454766,32.2208972771092,31.893376173717,32.300452836937
8,0.61,1,30000,32.2805932207094,31.9375800145297,31.9964781360658,321.397211357941,473.181178974766,445.617592196334,13712.0914080273,13712.0680830399,13711.1965609586,32.1471603661506,31.8618554120239,32.2056751178143
8,0.71,1,30000,32.179310359465,31.8987704257136,31.9368316685714,373.227658249577,497.883298829753,476.150741556435,13712.2299384467,13712.2423633557,13711.5034127847,32.0734618146403,31.8301767443578,32.111315923041
8,0.81,1,30000,32.0783527788259,31.8597400288274,31.8773854717539,424.817238104263,522.611042504366,508.230142181688,13712.3695105677,13712.4160755095,13711.8094912957,31.999805883927,31.7983421241492,32.0173740728837
8,0.91,1,30000,31.9777227108172,31.8204930235766,31.8181401096484,476.165811961472,547.357993944685,541.52752015557,13712.5101033936,13712.5892121744,13712.1147765927,31.9261958181502,31.7663543416167,31.9238506484366
8,0.01,2,30000,32.8950265306488,32.1655161567828,32.3586292870265,5.34160859641247,326.072282605979,324.290986478283,13711.283470628,13711.0102759616,13709.3399901781,32.5900213653458,32.0485195228536,32.7806336290746
8,0.11,2,30000,32.7918285250306,32.1281380123418,32.2977577227826,58.6224146968552,350.386670632653,333.834388434593,13711.4152401462,13711.1880331465,13709.6511786098,32.516151622432,32.0178269878884,32.6837575537761
8,0.21,2,30000,32.6889448680734,32.0905084594432,32.2370925915942,111.660953189604,374.807701266217,348.602424225752,13711.5481959189,13711.3652014438,13709.9616852488,32.4423001599679,31.9869638337296,32.5873017579475
8,0.31,2,30000,32.586377539707,32.0526328530037,32.1766331901369,164.457602422811,399.313286083359,367.881950441166,13711.6823158644,13711.5417894527,13710.2714919174,32.3684711732039,31.9559328220193,32.4912660303942
8,0.41,2,30000,32.484128245429,32.0145161585788,32.1163783240557,217.012577886206,423.886093082865,390.927041250182,13711.8175729707,13711.7177991312,13710.5805849555,32.2946685905234,31.9247362243925,32.3956497633504
8,0.51,2,30000,32.3821996882463,31.9761636963843,32.0563267316021,269.32570618487,448.512372102995,417.041211744327,13711.9539455911,13711.893229367,13710.8889454766,32.2208972771092,31.893376173717,32.300452836937
8,0.61,2,30000,32.2805932207094,31.9375800145297,31.9964781360658,321.397211357941,473.181178974766,445.617592196334,13712.0914080273,13712.0680830399,13711.1965609586,32.1471603661506,31.8618554120239,32.2056751178143
8,0.71,2,30000,32.179310359465,31.8987704257136,31.9368316685714,373.227658249577,497.883298829753,476.150741556435,13712.2299384467,13712.2423633557,13711.5034127847,32.0734618146403,31.8301767443578,32.111315923041
8,0.81,2,30000,32.0783527788259,31.8597400288274,31.8773854717539,424.817238104263,522.611042504366,508.230142181688,13712.3695105677,13712.4160755095,13711.8094912957,31.999805883927,31.7983421241492,32.0173740728837
8,0.91,2,30000,31.9777227108172,31.8204930235766,31.8181401096484,476.165811961472,547.357993944685,541.52752015557,13712.5101033936,13712.5892121744,13712.1147765927,31.9261958181502,31.7663543416167,31.9238506484366
8,0.01,3,30000,26.5809506350145,3.42084999335667,29.6061401443997,11305.1460554285,11585.1909400623,298.498239863996,13796.7258927544,13733.630613405,13730.971971894,13.6623108908889,18.8847800728945,32.4265408988475
8,0.11,3,30000,26.5237771637981,3.42426447081852,29.5501878532034,11297.7819839946,11592.2480744503,323.106960785016,13796.7242853192,13733.8126329423,13731.0822520656,13.6291419549248,18.8535391530933,32.3611189658049
8,0.21,3,30000,26.4667781823531,3.42766364183347,29.4944007104766,11290.516218439,11599.2535225936,348.933976210915,13796.7227076704,13733.9938764605,13731.1925414147,13.5960806528971,18.8223886690453,32.2958929081718
8,0.31,3,30000,26.4099534132603,3.43104766707356,29.4387786458552,11283.3479755191,11606.2077937338,375.694623391379,13796.7211619903,13734.1743507634,13731.3028354902,13.5631266948136,18.7913286896899,32.2308625278053
8,0.41,3,30000,26.3533023525422,3.43441657808648,29.3833211759072,11276.276517175,11613.1110505823,403.17172037127,13796.7196467206,13734.3540596609,13731.4131295143,13.5302797736201,18.7603589429529,32.166027255868
8,0.51,3,30000,26.2968247816623,3.43777040242472,29.3280281511161,11269.3008360637,11619.9636570645,431.199810569359,13796.7181609353,13734.5330028143,13731.5234199947,13.4975397104541,18.7294793712641,32.1013868829303
8,0.61,3,30000,26.2405202293342,3.44110925113569,29.2728992117494,11262.4205905268,11626.7663716643,459.651338625542,13796.7167065444,13734.711183738,13731.6337030491,13.4649061644986,18.6986898260659,32.0369409305314
8,0.71,3,30000,26.1843883830537,3.4444331486696,29.217934084394,11255.6344605608,11633.5192497602,488.427563862272,13796.7152801504,13734.8886053585,13731.7439743945,13.4323789239062,18.6679901639914,31.9726890625965
8,0.81,3,30000,26.128428651601,3.44774223109804,29.1631323075688,11248.942048792,11640.2226902011,517.450983526767,13796.7138836706,13735.0652724804,13731.8542311348,13.3999575700086,18.6373801894634,31.908630672303
8,0.91,3,30000,26.072640968978,3.45103650629929,29.1084938846134,11242.3425364192,11646.8772099532,546.660586624914,13796.712514855,13735.241183263,13731.9644682971,13.3676420076823,18.6068599305446,31.8447657273838
8,0.01,4,30000,3.49843450936778,29.633332871506,26.5254186999338,11565.4968873675,268.053912342004,11319.7118379361,13733.4452909186,13731.1737890948,13796.709286364,18.9486084356738,32.4100211101954,13.5835781515182
8,0.11,4,30000,3.49500162167785,29.5755768000066,26.4734138947409,11574.4429903457,296.173226470804,11311.3855186477,13733.6422086646,13731.2659295457,13796.7109352492,18.9122368945303,32.3465643440284,13.5572865809102
8,0.21,4,30000,3.49158410725721,29.517991604843,26.4215646258279,11583.3291775632,325.223888888115,11303.1463722549,13733.8383304093,13731.3581696947,13796.7125512303,18.8759732089386,32.2832959275762,13.5310764402144
8,0.31,4,30000,3.48818194237943,29.4605768123336,26.3698704491243,11592.1558437762,354.939513189688,11294.9937300479,13734.0336561667,13731.4505034275,13796.7141299249,18.8398170900449,32.2202153304618,13.5049474923815
8,0.41,4,30000,3.4847950716737,29.4033320308852,26.3183309985006,11600.9238210627,385.131595515325,11286.9272112908,13734.2281888971,13731.5429279445,13796.7156744438,18.803768294305,32.1573221160142,13.4788995366847
8,0.51,4,30000,3.4814235181903,29.3462570793102,26.2669460263124,11609.6330823856,415.664664449804,11278.9460671778,13734.4219322402,13731.6354388356,13796.7171858015,18.7678267519184,32.0946160376357,13.452932387146
8,0.61,4,30000,3.47806709262653,29.289351704677,26.2157154112496,11618.2843506756,446.439627462953,11271.0496889477,13734.614886029,13731.7280315161,13796.7186639807,18.7319922330851,32.032096881607,13.4270460377536
8,0.71,4,30000,3.47472587335826,29.2326155090205,26.1646386480574,11626.8779822984,477.382769065649,11263.2373961957,13734.8070551082,13731.8207013979,13796.7201068083,18.6962645690235,31.9697641266387,13.4012401343441
8,0.81,4,30000,3.47139969644722,29.1760482023246,26.1137155907515,11635.4144760339,508.438261614323,11255.5086168345,13734.9984429197,13731.9134446387,13796.7215193651,18.6606435058735,31.9076175220416,13.3755146700459
8,0.91,4,30000,3.46808857938297,29.1196492227255,26.0629456601409,11643.8941942233,539.563135832285,11247.8629308547,13735.1890481352,13732.0062563652,13796.7228986119,18.6251287309566,31.8456564084801,13.3498693031185
8,0.01,5,30000,29.7792840981308,26.689166492939,3.45097734483904,5.34188339294793,11443.3395009597,11447.338147424,13731.2860089613,13796.7292962701,13732.2995220441,32.590021280974,13.6825600948347,19.0185755753402
8,0.11,5,30000,29.7130472346104,26.6277693133673,3.45097380911349,58.6225987970534,11423.474347164,11467.2349175537,13731.3506393098,13796.7292913901,13732.5883904753,32.5161513278211,13.6507737824097,18.9781535255685
8,0.21,5,30000,29.6468229674359,26.5663931322597,3.45097015759087,111.661171336938,11403.8374360975,11486.9580186521,13731.416820204,13796.7292855837,13732.8765039289,32.4422999361032,13.6190085732763,18.9377366060766
8,0.31,5,30000,29.5806150420219,26.5050410645638,3.45096665053487,164.457887960133,11384.4288960229,11506.5093887367,13731.4845240028,13796.7292786474,13733.1638508673,32.3684710747901,13.5872658641244,18.897327313604
8,0.41,5,30000,29.5144268352753,26.4437164084675,3.45096301430631,217.012757873431,11365.2471988905,11525.8890704648,13731.5537250548,13796.7292737444,13733.4504141447,32.2946686074175,13.5555474666186,18.8569276094125
8,0.51,5,30000,29.4482626635859,26.3824227624963,3.45095948126492,269.325846576967,11346.2922913386,11545.0989034516,13731.6243969511,13796.7292693102,13733.73617901,32.2208971159938,13.5238549862939,18.8165403559594
8,0.61,5,30000,29.3821256707344,26.3211630902046,3.45095592239278,321.397439207477,11327.5631136518,11564.1393453233,13731.6965121361,13796.7292630029,13734.0211313601,32.147160134438,13.492189992114,18.7761674445307
8,0.71,5,30000,29.3160195743534,26.2599407213982,3.45095231115998,373.227881312427,11309.0586783288,11583.011569793,13731.7700459248,13796.7292581798,13734.3052581745,32.0734617427057,13.4605541296406,18.7358112061062
8,0.81,5,30000,29.249947799978,26.1987586314542,3.45094874802486,424.817325956208,11290.7785235161,11601.7170139749,13731.8449717148,13796.7292520929,13734.5885451366,31.999805644863,13.4289488166659,18.6954738477787
8,0.91,5,30000,29.1839139198738,26.1376200713742,3.45094514802239,476.165958032856,11272.7218779693,11620.2563439995,13731.9212644863,13796.7292448717,13734.8709804114,31.9261957915888,13.3973756906987,18.6551575778078
8,0.01,1,45000,49.3927972893589,47.7728741688496,48.1939673632578,7.98588656434586,485.599493498938,483.032562713598,13668.2574398303,13667.70857926,13663.9533877251,48.7207690227205,47.5049826213451,49.1337387101367
8,0.11,1,45000,49.1614166613228,47.6911084896344,48.0583208986366,87.5399998046007,520.950639894118,497.202654811929,13668.5477978085,13668.1052811945,13664.6531572755,48.5557337639808,47.438555800987,48.9164555608955
8,0.21,1,45000,48.9310911636241,47.6084962677692,47.9233662415175,166.553310097211,556.487408229,519.06900924962,13668.8421186921,13668.5000002165,13665.350574842,48.390766231884,47.3715482524364,48.7005784285114
8,0.31,1,45000,48.7018308713089,47.5250629194957,47.7891005560699,245.026232260786,592.170398907545,547.524295431789,13669.1402825075,13668.8927406547,13666.0455592496,48.2258862968043,47.3039733106181,48.4861073543595
8,0.41,1,45000,48.4736453348929,47.4408342462857,47.6555186870632,322.959503235121,627.968174295563,581.42947014994,13669.4421682065,13669.2835248866,13666.7380360756,48.0611145780801,47.2358432357587,48.2730402580497
8,0.51,1,45000,48.2465423432904,47.3558349644951,47.5226149821284,400.353723218077,663.8554156613,619.732022019723,13669.7476603905,13669.6723530219,13667.4279213173,47.8964700479549,47.1671698801034,48.0613737803693
8,0.61,1,45000,48.0205315965198,47.2700898240979,47.3903850234107,477.209642528425,699.811088353565,661.522190337189,13670.0566360867,13670.0592436487,13668.1151500327,47.7319726623492,47.0979653413492,47.8511065193032
8,0.71,1,45000,47.7956194685273,47.1836236687818,47.2588246064214,553.528419696849,735.817537399409,706.046169076979,13670.3689794233,13670.4442024629,13668.799650288,47.5676402212275,47.0282430958387,47.6422348367294
8,0.81,1,45000,47.5718148202816,47.0964591030362,47.127930691638,629.31089848408,771.859833125018,752.694917998982,13670.6845799217,13670.827243584,13669.4813536044,47.4034904111119,46.9580150912939,47.4347581518981
8,0.91,1,45000,47.3491242647364,47.008620386609,46.9976966035635,704.55813780114,807.925431969306,800.982488838108,13671.0033202611,13671.2083790182,13670.1601989849,47.2395417930367,46.8872927449943,47.2286713124934
8,0.01,2,45000,49.3927972893589,47.7728741688496,48.1939673632578,7.98588656434586,485.599493498938,483.032562713598,13668.2574398303,13667.70857926,13663.9533877251,48.7207690227205,47.5049826213451,49.1337387101367
8,0.11,2,45000,49.1614166613228,47.6911084896344,48.0583208986366,87.5399998046007,520.950639894118,497.202654811929,13668.5477978085,13668.1052811945,13664.6531572755,48.5557337639808,47.438555800987,48.9164555608955
8,0.21,2,45000,48.9310911636241,47.6084962677692,47.9233662415175,166.553310097211,556.487408229,519.06900924962,13668.8421186921,13668.5000002165,13665.350574842,48.390766231884,47.3715482524364,48.7005784285114
8,0.31,2,45000,48.7018308713089,47.5250629194957,47.7891005560699,245.026232260786,592.170398907545,547.524295431789,13669.1402825075,13668.8927406547,13666.0455592496,48.2258862968043,47.3039733106181,48.4861073543595
8,0.41,2,45000,48.4736453348929,47.4408342462857,47.6555186870632,322.959503235121,627.968174295563,581.42947014994,13669.4421682065,13669.2835248866,13666.7380360756,48.0611145780801,47.2358432357587,48.2730402580497
8,0.51,2,45000,48.2465423432904,47.3558349644951,47.5226149821284,400.353723218077,663.8554156613,619.732022019723,13669.7476603905,13669.6723530219,13667.4279213173,47.8964700479549,47.1671698801034,48.0613737803693
8,0.61,2,45000,48.0205315965198,47.2700898240979,47.3903850234107,477.209642528425,699.811088353565,661.522190337189,13670.0566360867,13670.0592436487,13668.1151500327,47.7319726623492,47.0979653413492,47.8511065193032
8,0.71,2,45000,47.7956194685273,47.1836236687818,47.2588246064214,553.528419696849,735.817537399409,706.046169076979,13670.3689794233,13670.4442024629,13668.799650288,47.5676402212275,47.0282430958387,47.6422348367294
8,0.81,2,45000,47.5718148202816,47.0964591030362,47.127930691638,629.31089848408,771.859833125018,752.694917998982,13670.6845799217,13670.827243584,13669.4813536044,47.4034904111119,46.9580150912939,47.4347581518981
8,0.91,2,45000,47.3491242647364,47.008620386609,46.9976966035635,704.55813780114,807.925431969306,800.982488838108,13671.0033202611,13671.2083790182,13670.1601989849,47.2395417930367,46.8872927449943,47.2286713124934
8,0.01,3,45000,39.6564941974203,5.08463285794756,44.123386021064,11237.6165118395,11653.614402399,444.867681213315,13795.1041065401,13701.8371870197,13696.6269520026,20.4133301090386,28.1236330653132,48.3500240965417
8,0.11,3,45000,39.5286406714971,5.09232491384738,43.9983132667846,11227.1738187351,11663.7282309383,481.102974173608,13795.1005779593,13702.2406697254,13696.8786123592,20.3391423161933,28.0538388312016,48.2037507447299
8,0.21,3,45000,39.4013792912662,5.09996550414593,43.8738023347285,11216.9468639378,11673.7301605814,519.077085959904,13795.0971502152,13702.6415521639,13697.1302131245,20.2653187766455,27.9843529454663,48.0581429498207
8,0.31,3,45000,39.2747079308139,5.10755492002599,43.749851416521,11206.9328900863,11683.6215145449,558.361786238672,13795.0938264082,13703.0398446479,13697.3817365366,20.1918580454684,27.9151745132943,47.913198449408
8,0.41,3,45000,39.1486246355763,5.11509352431399,43.6264590031732,11197.1295330223,11693.4036004976,598.631291670368,13795.090599435,13703.435566494,13697.6331618158,20.1187586954377,27.8463028809615,47.7689152544758
8,0.51,3,45000,39.0231269899062,5.12258168562034,43.503623025839,11187.533995467,11703.077717345,639.637491599643,13795.0874714825,13703.828729793,13697.8844722195,20.046019106524,27.7777370266827,47.6252907830602
8,0.61,3,45000,38.8982128948524,5.13001974043948,43.3813417764412,11178.1436910745,11712.6451525069,681.18968305921,13795.0844399973,13704.2193480864,13698.1356493524,19.9736378031178,27.709476153111,47.4823228470558
8,0.71,3,45000,38.7738803252338,5.13740816441934,43.2596137856565,11168.95634484,11722.1072302615,723.140174181629,13795.0815017205,13704.6074333657,13698.3866774269,19.9016132560473,27.6415196946521,47.3400094391044
8,0.81,3,45000,38.6501272350647,5.14474719300705,43.1384372795907,11159.9690436191,11731.4650104086,765.373857550836,13795.0786560299,13704.993008092,13698.6375364289,19.8299440881726,27.5738667478124,47.1983483636762
8,0.91,3,45000,38.5269511123271,5.15203720926918,43.0178100990574,11151.179658103,11740.7199060696,807.799774777525,13795.0759012574,13705.3760812973,13698.8882114785,19.7586286214114,27.5065162432842,47.0573369307343
8,0.01,4,45000,5.25704682901903,44.1839753953973,39.532591466689,11624.5433739823,399.502261224884,11259.8546372146,13701.4213076982,13697.0749403853,13795.0716167416,28.2659692308198,48.3131070580865,20.2377884001788
8,0.11,4,45000,5.24932034141565,44.054837136007,39.416371647762,11637.4771460311,441.009531701023,11247.9641677844,13701.8584995915,13697.2857538398,13795.0752862124,28.1846181935628,48.1712543223208,20.1790817914511
8,0.21,4,45000,5.24164587794595,43.9262793370866,39.3006795743247,11650.2810204317,483.817869331051,11236.264837926,13702.2929992476,13697.4968133056,13795.0788377482,28.1036337918609,48.0300410814002,20.1206509651408
